Case_ID,agent_profile_id,Resource,machine_name,duration_seconds,Process Name,Window Title,URL,Window,Activity,Step,Window Element,mouse_click_count,keypress_count,copy_count,paste_count,Start Time,EndTime
1258,a26a7b50-6b93-4dd2-bce7-9655dca819d0,user90@apromore.com,LAPTOP1,1.949100401433514,msedge,Recent | Dashboards | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Dashboard/home?queryScope=mru,Salesforce,Status Response Received,Salesforce | Dashboards,Salesforce | Dashboards,1,0,0,0,2025-06-11T12:24:07.065000,2025-06-11T12:24:09.023000
1079,ff25e606-91e9-4bc0-b539-09dcb0818689,user30@apromore.com,LAPTOP2,0.0,EXCEL,Book2 - Excel,,Microsoft Excel,Status Waiting for Customer,Microsoft Excel,F5,0,0,0,0,2025-06-11T19:13:38.776000,2025-06-11T19:13:38.776000
1207,1744d9f7-0f6f-49be-82b6-01397cdaf868,user81@apromore.com,LAPTOP1,0.0,EXCEL,Book1 - Excel,,Microsoft Excel,Status Waiting for Customer,Microsoft Excel,A1,0,0,0,0,2025-06-11T12:32:11.344000,2025-06-11T12:32:11.344000
1123,b40c6450-8ccc-48a4-87d8-ef5a2198c43c,user84@apromore.com,LAPTOP2,0.0,chrome,Recently Viewed | Contacts | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Contact/list?filterName=__Recent,Salesforce,Status Waiting for Customer,Salesforce | Contacts | Recently Viewed,Cases,0,0,0,0,2025-06-11T19:12:45.505000,2025-06-11T19:12:45.505000
1090,0a37bb64-569a-4e12-838f-04aef2437484,user55@apromore.com,LAPTOP2,1.673344099841948,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Created.,Salesforce | Cases | Recently Viewed,Salesforce | Cases | Recently Viewed,1,0,0,0,2025-06-11T17:15:38.755000,2025-06-11T17:15:40.359000
1237,00ac3793-aead-4d0c-8187-d032fbdf8caf,user16@apromore.com,LAPTOP3,4.3235803583566685,chrome,Recent | Dashboards | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Dashboard/home?queryScope=mru,Salesforce,Status Waiting for Customer,Salesforce | Dashboards,Salesforce | Dashboards,1,0,0,0,2025-06-11T19:11:04.818000,2025-06-11T19:11:09.315000
1272,8ffe71a4-0e33-4e3d-8a3e-df63171e2597,user46@apromore.com,LAPTOP2,2.2810890102882015,chrome,Recent | Reports | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Report/home?queryScope=mru,Salesforce,Status On Hold,Salesforce | Reports,Salesforce | Reports,1,0,0,0,2025-06-11T19:13:52.039000,2025-06-11T19:13:54.221000
1075,eb66da84-3895-4d1a-9a0c-7bd5df3a735e,user62@apromore.com,LAPTOP1,0.0,EXCEL,Book1 - Excel,,Microsoft Excel,Status In Progress,Microsoft Excel,C3,0,0,0,0,2025-06-11T12:32:08.247000,2025-06-11T12:32:08.247000
1075,a7078f15-1245-490b-a882-09772a597bcd,user7@apromore.com,LAPTOP2,0.0,EXCEL,Book2 - Excel,,Microsoft Excel,Status Response Received,Microsoft Excel,A2,0,0,0,0,2025-06-11T19:09:49.815000,2025-06-11T19:09:49.815000
1274,5c036d8d-f313-439b-886c-9b1404c96683,user80@apromore.com,LAPTOP2,0.0,EXCEL,Book2 - Excel,,Microsoft Excel,Status Waiting for Customer,Microsoft Excel,F5,0,0,0,0,2025-06-11T19:13:38.776000,2025-06-11T19:13:38.776000
1235,8ed83f32-5638-49af-a5b9-0f0970ddbcb7,user45@apromore.com,LAPTOP3,5.666580087989786,chrome,00001183 | Case | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000Nc7zrIAB/view,Salesforce,Status In Progress,Salesforce | Case,Salesforce | Case,1,0,0,0,2025-06-11T19:10:50.931000,2025-06-11T19:10:57.039000
1290,39ff24d7-d5cb-4776-a76e-57887bf52a37,user59@apromore.com,LAPTOP2,0.0,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Contact/list,Salesforce,Status On Hold,Salesforce | Contacts | Recently Viewed,Recently Viewed | Cases | Salesforce,0,0,0,0,2025-06-11T18:08:08.273000,2025-06-11T18:08:08.273000
1275,1ea9bd39-e300-4b5c-939f-7c5beb3d1622,user56@apromore.com,LAPTOP2,0.0,chrome,Recent | Reports | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Report/home?queryScope=mru,Salesforce,Created.,Salesforce | Reports,Cases,0,0,0,0,2025-06-11T19:12:59.953000,2025-06-11T19:12:59.953000
1090,e3c351c1-3fb8-4ef2-9a75-ae8af13bf330,user48@apromore.com,LAPTOP1,0.45799225935381743,WINWORD,Document1 - Word,,Microsoft Word,Created.,Microsoft Word,Microsoft Word,0,0,0,0,2025-06-11T12:21:57.523000,2025-06-11T12:21:57.964000
1139,4a824520-2137-4e36-8de6-b7decb220444,user27@apromore.com,LAPTOP2,0.0,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status In Progress,Salesforce | Cases | Recently Viewed,Contacts,0,0,0,0,2025-06-11T18:08:07.516000,2025-06-11T18:08:07.516000
1100,4ae0ae47-a32f-4b72-9597-e01a2af9141e,user53@apromore.com,LAPTOP2,0.0,EXCEL,Book2 - Excel,,Microsoft Excel,Status Response Received,Microsoft Excel,A2,0,0,0,0,2025-06-11T19:09:49.815000,2025-06-11T19:09:49.815000
1116,3cebf801-d9f5-47b6-835d-4a9f62395ac2,user87@apromore.com,LAPTOP1,0.0,EXCEL,Book1 - Excel,,Microsoft Excel,Status Waiting for Customer,Microsoft Excel,A2,0,0,0,0,2025-06-11T12:31:47.182000,2025-06-11T12:31:47.182000
1247,a64c0b22-6a12-4af5-a65c-bb1f9f08996b,user88@apromore.com,LAPTOP3,0.0,chrome,New Case | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/new?count=2&nooverride=1&useRecordTypeCheck=1&navigationLocation=LIST_VIEW&backgroundContext=%2Flightning%2Fpage%2Fhome,Salesforce,Status On Hold,Salesforce | New,New Case | Salesforce,0,0,0,0,2025-06-11T19:05:42.145000,2025-06-11T19:05:42.145000
1162,34123454-9611-44d8-a78e-e54e135ad249,user73@apromore.com,LAPTOP3,0.0,chrome,Recent | Reports | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Report/home?queryScope=mru,Salesforce,Status Response Received,Salesforce | Reports,Cases,0,0,0,0,2025-06-11T19:12:25.409000,2025-06-11T19:12:25.409000
1138,81705214-8211-4ee3-9c9b-8ce420222a1d,user35@apromore.com,LAPTOP1,6.159600811487264,EXCEL,Book1 - Excel,,Microsoft Excel,Status Response Received,Microsoft Excel,Microsoft Excel,8,0,0,0,2025-06-11T12:32:06.113000,2025-06-11T12:32:12.903000
1186,1bc58877-c4a5-40e0-86e7-bdd7c361c4f6,user51@apromore.com,LAPTOP2,0.49856431103537385,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Knowledge__kav/home,Salesforce,Status Response Received,Salesforce | Knowledge | Recently Viewed,Salesforce | Knowledge | Recently Viewed,0,0,0,0,2025-06-11T19:13:56.014000,2025-06-11T19:13:56.543000
1077,b40c6450-8ccc-48a4-87d8-ef5a2198c43c,user84@apromore.com,LAPTOP1,13.292428440674083,msedge,00001178 | Case | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000E5HeiIAF/view,Salesforce,Status In Progress,Salesforce | Case,Salesforce | Case,5,0,0,0,2025-06-11T12:31:53.862000,2025-06-11T12:32:06.113000
1285,a211e01f-2efb-4326-b37d-68364c9094d9,user37@apromore.com,LAPTOP1,1.9392879872839492,msedge,Recent | Dashboards | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Dashboard/home?queryScope=mru,Salesforce,Created.,Salesforce | Dashboards,Salesforce | Dashboards,1,0,0,0,2025-06-11T12:24:07.065000,2025-06-11T12:24:09.023000
1070,1744d9f7-0f6f-49be-82b6-01397cdaf868,user81@apromore.com,LAPTOP3,1.3684713751704056,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status In Progress,Salesforce | Cases | Recently Viewed,Salesforce | Cases | Recently Viewed,1,0,0,0,2025-06-11T19:10:49.375000,2025-06-11T19:10:50.753000
1212,138b104b-3405-4d12-8300-f3626cb470cb,user95@apromore.com,LAPTOP1,0.6451840760444454,msedge,New Case | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000E5HehIAF/view,Salesforce,Status Waiting for Customer,Salesforce | Case | New,Salesforce | Case | New,0,0,0,0,2025-06-11T12:22:44.617000,2025-06-11T12:22:45.320000
1289,eb461981-1b3f-4e42-a899-bf255f601a28,user57@apromore.com,LAPTOP2,0.47386072134956997,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Contact/list,Salesforce,Status On Hold,Salesforce | Contacts | Recently Viewed,Salesforce | Contacts | Recently Viewed,0,0,0,0,2025-06-11T18:08:08.144000,2025-06-11T18:08:08.650000
1086,7abcb043-8f92-469e-9e3e-1689624e44bc,user8@apromore.com,LAPTOP3,0.5514346270807979,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/home,Salesforce,Status Response Received,Salesforce | Recently Viewed,Salesforce | Recently Viewed,0,0,0,0,2025-06-11T19:12:25.661000,2025-06-11T19:12:26.184000
1129,3bd7835f-8bc8-4161-8b7e-f78ca26840f7,user79@apromore.com,LAPTOP2,0.0,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status Escalated,Salesforce | Cases | Recently Viewed,Install things on the roof,0,0,0,0,2025-06-11T19:13:48.094000,2025-06-11T19:13:48.094000
1275,138b104b-3405-4d12-8300-f3626cb470cb,user95@apromore.com,LAPTOP2,0.0,EXCEL,Book2 - Excel,,Microsoft Excel,Status Response Received,Microsoft Excel,C10,0,0,0,0,2025-06-11T19:13:34.525000,2025-06-11T19:13:34.525000
1088,4b93e474-34ee-4ad2-8040-cc2b0ede78f7,user94@apromore.com,LAPTOP2,0.0,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status Escalated,Salesforce | Cases | Recently Viewed,Contacts,0,0,0,0,2025-06-11T19:13:02.223000,2025-06-11T19:13:02.223000
1274,15bc366e-0e42-4391-a714-7aa00f99695b,user20@apromore.com,LAPTOP1,0.6213067139649306,msedge,Recently Viewed | Cases | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000E5JdzIAF/view,Salesforce,Status In Progress,Salesforce | Recently Viewed,Salesforce | Recently Viewed,0,0,0,0,2025-06-11T12:20:50.695000,2025-06-11T12:20:51.270000
1289,4ae0ae47-a32f-4b72-9597-e01a2af9141e,user53@apromore.com,LAPTOP1,2.0634710237591993,msedge,Smart Smartson | Contact | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Contact/003J300000EOKAuIAP/view,Salesforce,Status In Progress,Salesforce | Contact,Salesforce | Contact,1,0,0,0,2025-06-11T12:20:45.680000,2025-06-11T12:20:47.962000
1102,83a23c9b-0faf-493a-af72-0fee11bc024c,user12@apromore.com,LAPTOP1,0.5483504288352992,msedge,Recently Viewed | Cases | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000E5JdzIAF/view,Salesforce,Status On Hold,Salesforce | Recently Viewed,Salesforce | Recently Viewed,0,0,0,0,2025-06-11T12:20:50.695000,2025-06-11T12:20:51.270000
1276,cbde762d-f945-4099-84b2-87457855a719,user49@apromore.com,LAPTOP2,0.0,EXCEL,Book2 - Excel,,Microsoft Excel,Status Waiting for Customer,Microsoft Excel,F5,0,0,0,0,2025-06-11T19:13:38.776000,2025-06-11T19:13:38.776000
1276,3363a739-8b4c-44cd-8ab8-04a121526390,user17@apromore.com,LAPTOP2,0.0,EXCEL,Book2 - Excel,,Microsoft Excel,Status Response Received,Microsoft Excel,G13,0,0,0,0,2025-06-11T18:07:39.176000,2025-06-11T18:07:39.176000
1163,59fa6fc7-141c-4bd9-8beb-525e7be9e118,user64@apromore.com,LAPTOP1,14.675720614802069,msedge,00001177 | Case | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000E5JYMIA3/view,Salesforce,Status In Progress,Salesforce | Case,Salesforce | Case,6,0,0,0,2025-06-11T12:24:52.229000,2025-06-11T12:25:07.295000
1060,17d3d65e-455a-4ec5-9db5-59d2e0118dbe,user42@apromore.com,LAPTOP1,0.14602451910476505,msedge,Recently Viewed | Accounts | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Contact/home,Salesforce,Status On Hold,Salesforce | Contacts | Recently Viewed,Salesforce | Contacts | Recently Viewed,0,0,0,0,2025-06-11T12:23:12.913000,2025-06-11T12:23:13.062000
1073,4b93e474-34ee-4ad2-8040-cc2b0ede78f7,user94@apromore.com,LAPTOP2,4.5535367753157985,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status Escalated,Salesforce | Cases | Recently Viewed,Salesforce | Cases | Recently Viewed,2,0,0,0,2025-06-11T19:13:43.904000,2025-06-11T19:13:48.356000
1145,1a6ca7f9-ffeb-478e-9d5f-3ed021c1d21b,user29@apromore.com,LAPTOP1,0.06440033637634764,msedge,Lightning Experience | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Dashboard/home?queryScope=mru,Salesforce,Created.,Salesforce | Dashboards,Salesforce | Dashboards,0,0,0,0,2025-06-11T12:24:07.004000,2025-06-11T12:24:07.065000
1222,8673a048-5640-4a27-9e79-9fb7d781eef3,user19@apromore.com,LAPTOP1,0.19974087019732528,msedge,Recently Viewed | Cases | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000E5HehIAF/view,Salesforce,Status Working,Salesforce | Recently Viewed,Salesforce | Recently Viewed,0,0,0,0,2025-06-11T12:24:09.831000,2025-06-11T12:24:10.035000
1196,af75f6d7-7a52-4846-8361-3b3c2494590d,user11@apromore.com,LAPTOP3,5.750295477265018,chrome,00001183 | Case | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000Nc7zrIAB/view,Salesforce,Status In Progress,Salesforce | Case,Salesforce | Case,1,0,0,0,2025-06-11T19:10:50.931000,2025-06-11T19:10:57.039000
1154,a14c58ad-7585-4ac9-ab29-8a152f9eaf76,user98@apromore.com,LAPTOP1,0.8140528861330221,msedge,Recently Viewed | Accounts | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Account/list?filterName=__Recent,Salesforce,Status Waiting for Customer,Salesforce | Accounts | Recently Viewed,Salesforce | Accounts | Recently Viewed,0,0,0,0,2025-06-11T12:23:11.151000,2025-06-11T12:23:11.935000
1135,20c5922e-9f6a-4984-9fe8-1b4fb73a4f29,user50@apromore.com,LAPTOP2,1.3209113765000482,chrome,Recent | Reports | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Report/home?queryScope=mru,Salesforce,Status Escalated,Salesforce | Reports,Salesforce | Reports,1,0,0,0,2025-06-11T19:13:21.009000,2025-06-11T19:13:22.453000
1242,f642052c-03cf-4abf-a641-837ef954b0ae,user71@apromore.com,LAPTOP1,0.0,EXCEL,Book1 - Excel,,Microsoft Excel,Status In Progress,Microsoft Excel,A1,0,0,0,0,2025-06-11T12:32:11.344000,2025-06-11T12:32:11.344000
1234,21679609-c3fe-4b6a-9b4c-a870d1e1a5e6,user58@apromore.com,LAPTOP1,0.6241291959377469,msedge,Lightning Experience | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Dashboard/home?queryScope=mru,Salesforce,Status On Hold,Salesforce | Dashboards,Salesforce | Dashboards,0,0,0,0,2025-06-11T12:21:07.748000,2025-06-11T12:21:08.375000
1107,1eab54a4-d2bc-4198-ab5a-189e764a1263,user34@apromore.com,LAPTOP1,0.7751635661071727,msedge,Recently Viewed | Accounts | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Account/list?filterName=__Recent,Salesforce,Status On Hold,Salesforce | Accounts | Recently Viewed,Salesforce | Accounts | Recently Viewed,0,0,0,0,2025-06-11T12:23:11.151000,2025-06-11T12:23:11.935000
1249,15bc366e-0e42-4391-a714-7aa00f99695b,user20@apromore.com,LAPTOP1,0.913091574938433,msedge,,https://apromore3-dev-ed.lightning.force.com/lightning/o/Account/list?filterName=__Recent,Salesforce,Status In Progress,Salesforce | Accounts,Salesforce | Accounts,1,0,0,0,2025-06-11T12:23:11.935000,2025-06-11T12:23:12.913000
1052,20c5922e-9f6a-4984-9fe8-1b4fb73a4f29,user50@apromore.com,LAPTOP2,0.5675084209023296,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/home,Salesforce,Status Working,Salesforce | Recently Viewed,Salesforce | Recently Viewed,0,0,0,0,2025-06-11T17:14:53.854000,2025-06-11T17:14:54.377000
1139,a64c0b22-6a12-4af5-a65c-bb1f9f08996b,user88@apromore.com,LAPTOP1,1.0739937283284342,msedge,,https://apromore3-dev-ed.lightning.force.com/lightning/o/Account/list?filterName=__Recent,Salesforce,Status Waiting for Customer,Salesforce | Accounts,Salesforce | Accounts,1,0,0,0,2025-06-11T12:23:11.935000,2025-06-11T12:23:12.913000
1093,33eb7e59-5c74-4137-ae62-39825417083e,user10@apromore.com,LAPTOP2,2.3420131755763696,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status In Progress,Salesforce | Cases | Recently Viewed,Salesforce | Cases | Recently Viewed,0,0,0,0,2025-06-11T18:07:57.872000,2025-06-11T18:08:00.053000
1065,8815bf2d-64c1-45f9-ab9f-6d8c1cc14477,user32@apromore.com,LAPTOP1,20.85396570853058,msedge,00001176 | Case | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000E5HehIAF/view,Salesforce,Created.,Salesforce | Case,Salesforce | Case,10,0,0,0,2025-06-11T12:23:41.586000,2025-06-11T12:24:04.509000
1220,2ad10fe2-14e1-49e1-85df-dc74e33fd347,user52@apromore.com,LAPTOP3,5.095148757545433,chrome,All Contacts | Contacts | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Contact/list?filterName=All_Contacts,Salesforce,Status Waiting for Customer,Salesforce | Contacts,Salesforce | Contacts,2,0,0,0,2025-06-11T19:06:35.814000,2025-06-11T19:06:40.518000
1145,b0bed196-ead8-4805-854a-bf5c745a794b,user15@apromore.com,LAPTOP3,0.0,chrome,Recent | Dashboards | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Dashboard/home?queryScope=mru,Salesforce,Status Waiting for Customer,Salesforce | Dashboards,Reports,0,0,0,0,2025-06-11T19:11:09.068000,2025-06-11T19:11:09.068000
1249,b40c6450-8ccc-48a4-87d8-ef5a2198c43c,user84@apromore.com,LAPTOP2,0.0,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status Response Received,Salesforce | Cases | Recently Viewed,00001174,0,0,0,0,2025-06-11T19:13:18.991000,2025-06-11T19:13:18.991000
1076,ed2a3f9c-9c33-4f29-89ba-67489a256151,user3@apromore.com,LAPTOP1,1.8410475934585975,msedge,Recently Viewed | Cases | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status On Hold,Salesforce | Cases | Recently Viewed,Salesforce | Cases | Recently Viewed,1,0,0,0,2025-06-11T12:21:10.105000,2025-06-11T12:21:11.967000
1238,a211e01f-2efb-4326-b37d-68364c9094d9,user37@apromore.com,LAPTOP3,0.0,chrome,00001183 | Case | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000Nc7zrIAB/view,Salesforce,Created.,Salesforce | Case,Contacts,0,0,0,0,2025-06-11T19:10:43.109000,2025-06-11T19:10:43.109000
1203,c4ba7eae-1f3c-4928-9489-c7b7c495e1c6,user40@apromore.com,LAPTOP1,1.3833965056386526,msedge,,https://apromore3-dev-ed.lightning.force.com/lightning/o/Knowledge__kav/list?filterName=__Recent,Salesforce,Status On Hold,Salesforce | Knowledge,Salesforce | Knowledge,1,0,0,0,2025-06-11T12:21:05.994000,2025-06-11T12:21:07.416000
1263,978a61a0-20e1-4cbe-af63-643476c1ce66,user72@apromore.com,LAPTOP1,0.80105128054693,msedge,Recently Viewed | Accounts | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Account/list?filterName=__Recent,Salesforce,Status Escalated,Salesforce | Accounts | Recently Viewed,Salesforce | Accounts | Recently Viewed,0,0,0,0,2025-06-11T12:23:11.151000,2025-06-11T12:23:11.935000
1173,c4ba7eae-1f3c-4928-9489-c7b7c495e1c6,user40@apromore.com,LAPTOP3,1.2349568216710138,chrome,00001183 | Case | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000Nc7zrIAB/view,Salesforce,Status On Hold,Salesforce | Case,Salesforce | Case,1,0,0,0,2025-06-11T19:11:01.497000,2025-06-11T19:11:02.641000
1197,1ea9bd39-e300-4b5c-939f-7c5beb3d1622,user56@apromore.com,LAPTOP1,0.0,EXCEL,Book1 - Excel,,Microsoft Excel,Status Waiting for Customer,Microsoft Excel,B2,0,0,0,0,2025-06-11T12:32:07.395000,2025-06-11T12:32:07.395000
1071,b2b6fc8c-852f-4d28-b3fd-2d1c338cb5b0,user23@apromore.com,LAPTOP2,0.0,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status Escalated,Salesforce | Cases | Recently Viewed,Contacts,0,0,0,0,2025-06-11T19:13:02.223000,2025-06-11T19:13:02.223000
1051,af75f6d7-7a52-4846-8361-3b3c2494590d,user11@apromore.com,LAPTOP2,0.0,EXCEL,Book2 - Excel,,Microsoft Excel,Status Response Received,Microsoft Excel,C10,0,0,0,0,2025-06-11T19:13:34.525000,2025-06-11T19:13:34.525000
1204,59fa6fc7-141c-4bd9-8beb-525e7be9e118,user64@apromore.com,LAPTOP2,0.6365525214517207,chrome,Recent | Reports | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Report/home?queryScope=mru,Salesforce,Status Working,Salesforce | Reports,Salesforce | Reports,1,0,0,0,2025-06-11T19:12:28.253000,2025-06-11T19:12:28.905000
1066,7abcb043-8f92-469e-9e3e-1689624e44bc,user8@apromore.com,LAPTOP3,9.667361494103249,chrome,Recently Viewed | Contacts | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Contact/list?filterName=__Recent,Salesforce,Status Response Received,Salesforce | Contacts | Recently Viewed,Salesforce | Contacts | Recently Viewed,1,0,0,0,2025-06-11T19:06:44.452000,2025-06-11T19:06:53.465000
1086,39a85f82-2dab-46f9-a974-f04c2fdc8e61,user93@apromore.com,LAPTOP1,0.2917219671657692,msedge,Recent | Reports | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Report/home,Salesforce,Created.,Salesforce | Reports,Salesforce | Reports,0,0,0,0,2025-06-11T12:24:04.732000,2025-06-11T12:24:05.015000
1181,4b93e474-34ee-4ad2-8040-cc2b0ede78f7,user94@apromore.com,LAPTOP1,0.15395528781445897,msedge,Recently Viewed | Accounts | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/o/Contact/home,Salesforce,Status In Progress,Salesforce | Contacts | Recently Viewed,Salesforce | Contacts | Recently Viewed,0,0,0,0,2025-06-11T12:23:12.913000,2025-06-11T12:23:13.062000
1186,1ea9bd39-e300-4b5c-939f-7c5beb3d1622,user56@apromore.com,LAPTOP1,0.0,EXCEL,Book1 - Excel,,Microsoft Excel,Status In Progress,Microsoft Excel,C4,0,0,0,0,2025-06-11T12:32:09.709000,2025-06-11T12:32:09.709000
1172,0ce497e9-f18c-4666-affe-881363e844e4,user60@apromore.com,LAPTOP2,2.2493494579987017,chrome,Recently Viewed | Cases | Salesforce - Google Chrome,https://apromore3-dev-ed.lightning.force.com/lightning/o/Case/list?filterName=__Recent,Salesforce,Status Waiting for Customer,Salesforce | Cases | Recently Viewed,Salesforce | Cases | Recently Viewed,1,0,0,0,2025-06-11T17:15:03.344000,2025-06-11T17:15:05.461000
1180,33eb7e59-5c74-4137-ae62-39825417083e,user10@apromore.com,LAPTOP1,1.002127727425812,msedge,,https://apromore3-dev-ed.lightning.force.com/lightning/o/Account/list?filterName=__Recent,Salesforce,Status Escalated,Salesforce | Accounts,Salesforce | Accounts,1,0,0,0,2025-06-11T12:23:11.935000,2025-06-11T12:23:12.913000
1218,af341ad2-fc63-4e6f-be9c-020ed506097a,user39@apromore.com,LAPTOP1,0.5454634341865889,msedge,Recently Viewed | Cases | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000E5JdzIAF/view,Salesforce,Status On Hold,Salesforce | Recently Viewed,Salesforce | Recently Viewed,0,0,0,0,2025-06-11T12:20:50.695000,2025-06-11T12:20:51.270000
1240,52483fcf-12cf-4965-b07d-5cee21b223f0,user28@apromore.com,LAPTOP1,0.19054840377341578,msedge,Recently Viewed | Cases | Salesforce and 12 more pages - Work - Microsoft​ Edge,https://apromore3-dev-ed.lightning.force.com/lightning/r/Case/500J300000E5HehIAF/view,Salesforce,Status Response Received,Salesforce | Recently Viewed,Salesforce | Recently Viewed,0,0,0,0,2025-06-11T12:24:09.831000,2025-06-11T12:24:10.035000
1240,cbde762d-f945-4099-84b2-87457855a719,user49@apromore.com,LAPTOP1,0.0,EXCEL,Book1 - Excel,,Microsoft Excel,Status Response Received,Microsoft Excel,A1,0,0,0,0,2025-06-11T12:32:11.344000,2025-06-11T12:32:11.344000
